ngay,ma_ngoai_te,ten_ngoai_te,mua_tien_mat,mua_chuyen_khoan,ban
5/19/2020,CAD,CANADIAN DOLLAR,16306.38,16471.09,16987.33
5/19/2020,CHF,SWISS FRANC,23350.66,23586.53,24325.79
5/19/2020,HKD,HONGKONG DOLLAR,2928.4,2957.98,3050.69
5/19/2020,CNY,YUAN RENMINBI,3209.67,3242.09,3344.21
5/19/2020,DKK,DANISH KRONE,-,3353.66,3479.59
5/19/2020,INR,INDIAN RUPEE,-,306.87,318.9
5/19/2020,KRW,KOREAN WON,16.45,18.28,20.03
5/19/2020,KWD,KUWAITI DINAR,-,75157.13,78105.87
5/19/2020,MYR,MALAYSIAN RINGGIT,-,5309.89,5421.81
5/19/2020,NOK,NORWEGIAN KRONER,-,2282.81,2378.03
5/19/2020,RUB,RUSSIAN RUBLE,-,320.1,356.68
5/19/2020,SAR,SAUDI RIAL,-,6183.05,6425.64
5/19/2020,SEK,SWEDISH KRONA,-,2359.3,2457.71
5/20/2020,USD,US DOLLAR,23150,23180,23360
5/20/2020,EUR,EURO,24814.09,25064.74,26079.56
5/20/2020,GBP,POUND STERLING,27751.41,28031.73,28910.33
5/20/2020,JPY,YEN,210.79,212.92,220.71
5/20/2020,AUD,AUSTRALIAN DOLLAR,14843.09,14993.02,15462.95
5/20/2020,SGD,SINGAPORE DOLLAR,16008.39,16170.09,16676.91
5/20/2020,THB,THAILAND BAHT,646.06,717.84,744.79
5/20/2020,CAD,CANADIAN DOLLAR,16287.67,16452.19,16967.85
5/20/2020,CHF,SWISS FRANC,23429.82,23666.48,24408.26
5/20/2020,HKD,HONGKONG DOLLAR,2927.29,2956.86,3049.54
5/20/2020,CNY,YUAN RENMINBI,3208.24,3240.65,3342.73
5/20/2020,DKK,DANISH KRONE,-,3353.65,3479.58
5/20/2020,INR,INDIAN RUPEE,-,306.21,318.22
5/20/2020,KRW,KOREAN WON,16.37,18.19,19.93
5/20/2020,KWD,KUWAITI DINAR,-,75222.21,78173.53
5/20/2020,MYR,MALAYSIAN RINGGIT,-,5291.14,5402.68
5/20/2020,NOK,NORWEGIAN KRONER,-,2284.09,2379.36
5/20/2020,RUB,RUSSIAN RUBLE,-,321.58,358.33
5/20/2020,SAR,SAUDI RIAL,-,6182.87,6425.45
5/20/2020,SEK,SWEDISH KRONA,-,2361.68,2460.19
5/21/2020,USD,US DOLLAR,23150,23180,23360
5/21/2020,EUR,EURO,24886.68,25138.06,26155.84
5/21/2020,GBP,POUND STERLING,27703.78,27983.62,28860.7
5/21/2020,JPY,YEN,210.63,212.76,220.55
5/21/2020,AUD,AUSTRALIAN DOLLAR,14924.75,15075.5,15548.01
5/21/2020,SGD,SINGAPORE DOLLAR,16044.62,16206.69,16714.65
5/21/2020,THB,THAILAND BAHT,645.65,717.39,744.32
5/21/2020,CAD,CANADIAN DOLLAR,16298.2,16462.83,16978.82
5/21/2020,CHF,SWISS FRANC,23500.2,23737.58,24481.58
5/21/2020,HKD,HONGKONG DOLLAR,2927.21,2956.78,3049.46
5/21/2020,CNY,YUAN RENMINBI,3214.44,3246.91,3349.19
5/21/2020,DKK,DANISH KRONE,-,3362.48,3488.75
5/21/2020,INR,INDIAN RUPEE,-,307.34,319.4
5/21/2020,KRW,KOREAN WON,16.37,18.19,19.93
5/21/2020,KWD,KUWAITI DINAR,-,75222.21,78173.53
5/21/2020,MYR,MALAYSIAN RINGGIT,-,5300.28,5412
5/21/2020,NOK,NORWEGIAN KRONER,-,2299.59,2395.51
5/21/2020,RUB,RUSSIAN RUBLE,-,326.86,364.22
5/21/2020,SAR,SAUDI RIAL,-,6181.22,6423.74
5/21/2020,SEK,SWEDISH KRONA,-,2376.2,2475.31
5/22/2020,USD,US DOLLAR,23160,23190,23370
5/22/2020,EUR,EURO,24744.62,24994.57,26006.53
5/22/2020,GBP,POUND STERLING,27623.18,27902.2,28776.71
5/22/2020,JPY,YEN,209.35,211.46,219.36
5/22/2020,AUD,AUSTRALIAN DOLLAR,14787.75,14937.12,15405.28
5/22/2020,SGD,SINGAPORE DOLLAR,15952.37,16113.5,16618.53
5/22/2020,THB,THAILAND BAHT,645.39,717.1,744.03
5/22/2020,CAD,CANADIAN DOLLAR,16190.09,16353.63,16866.18
5/22/2020,CHF,SWISS FRANC,23367.91,23603.95,24343.75
5/22/2020,HKD,HONGKONG DOLLAR,2927.54,2957.11,3049.8
5/22/2020,CNY,YUAN RENMINBI,3196.84,3229.13,3330.84
5/22/2020,DKK,DANISH KRONE,-,3343.13,3468.67
5/22/2020,INR,INDIAN RUPEE,-,305.94,317.94
5/22/2020,KRW,KOREAN WON,16.25,18.05,19.78
5/22/2020,KWD,KUWAITI DINAR,-,75238.12,78190.02
5/22/2020,MYR,MALAYSIAN RINGGIT,-,5285.37,5396.78
5/22/2020,NOK,NORWEGIAN KRONER,-,2263.59,2358
5/22/2020,RUB,RUSSIAN RUBLE,-,322.91,359.82
5/22/2020,SAR,SAUDI RIAL,-,6184.07,6426.69
5/22/2020,SEK,SWEDISH KRONA,-,2355.83,2454.09
5/23/2020,USD,US DOLLAR,23160,23190,23370
5/23/2020,EUR,EURO,24744.62,24994.57,26006.53
5/23/2020,GBP,POUND STERLING,27623.18,27902.2,28776.71
5/23/2020,JPY,YEN,209.35,211.46,219.36
5/23/2020,AUD,AUSTRALIAN DOLLAR,14787.75,14937.12,15405.28
5/23/2020,SGD,SINGAPORE DOLLAR,15952.37,16113.5,16618.53
5/23/2020,THB,THAILAND BAHT,645.39,717.1,744.03
5/23/2020,CAD,CANADIAN DOLLAR,16190.09,16353.63,16866.18
5/23/2020,CHF,SWISS FRANC,23367.91,23603.95,24343.75
5/23/2020,HKD,HONGKONG DOLLAR,2927.54,2957.11,3049.8
5/23/2020,CNY,YUAN RENMINBI,3196.84,3229.13,3330.84
5/23/2020,DKK,DANISH KRONE,-,3343.13,3468.67
5/23/2020,INR,INDIAN RUPEE,-,305.94,317.94
5/23/2020,KRW,KOREAN WON,16.25,18.05,19.78
5/23/2020,KWD,KUWAITI DINAR,-,75238.12,78190.02
5/23/2020,MYR,MALAYSIAN RINGGIT,-,5285.37,5396.78
5/23/2020,NOK,NORWEGIAN KRONER,-,2263.59,2358
5/23/2020,RUB,RUSSIAN RUBLE,-,322.91,359.82
5/23/2020,SAR,SAUDI RIAL,-,6184.07,6426.69
5/23/2020,SEK,SWEDISH KRONA,-,2355.83,2454.09
5/24/2020,USD,US DOLLAR,23160,23190,23370
5/24/2020,EUR,EURO,24744.62,24994.57,26006.53
5/24/2020,GBP,POUND STERLING,27623.18,27902.2,28776.71
5/24/2020,JPY,YEN,209.35,211.46,219.36
5/24/2020,AUD,AUSTRALIAN DOLLAR,14787.75,14937.12,15405.28
5/24/2020,SGD,SINGAPORE DOLLAR,15952.37,16113.5,16618.53
5/24/2020,THB,THAILAND BAHT,645.39,717.1,744.03
5/24/2020,CAD,CANADIAN DOLLAR,16190.09,16353.63,16866.18
5/24/2020,CHF,SWISS FRANC,23367.91,23603.95,24343.75
5/24/2020,HKD,HONGKONG DOLLAR,2927.54,2957.11,3049.8
5/24/2020,CNY,YUAN RENMINBI,3196.84,3229.13,3330.84
5/24/2020,DKK,DANISH KRONE,-,3343.13,3468.67
5/24/2020,INR,INDIAN RUPEE,-,305.94,317.94
5/24/2020,KRW,KOREAN WON,16.25,18.05,19.78
5/24/2020,KWD,KUWAITI DINAR,-,75238.12,78190.02
5/24/2020,MYR,MALAYSIAN RINGGIT,-,5285.37,5396.78
5/24/2020,NOK,NORWEGIAN KRONER,-,2263.59,2358
5/24/2020,RUB,RUSSIAN RUBLE,-,322.91,359.82
5/24/2020,SAR,SAUDI RIAL,-,6184.07,6426.69
5/24/2020,SEK,SWEDISH KRONA,-,2355.83,2454.09
5/25/2020,USD,US DOLLAR,23180,23210,23390
5/25/2020,EUR,EURO,24732.55,24982.37,25993.82
5/25/2020,GBP,POUND STERLING,27662.29,27941.71,28817.45
5/25/2020,JPY,YEN,209.11,211.22,219.1
5/25/2020,AUD,AUSTRALIAN DOLLAR,14832.71,14982.54,15452.12
5/25/2020,SGD,SINGAPORE DOLLAR,15934.59,16095.55,16600.01
5/25/2020,THB,THAILAND BAHT,644.45,716.06,742.95
5/25/2020,CAD,CANADIAN DOLLAR,16236.41,16400.41,16914.43
5/25/2020,CHF,SWISS FRANC,23377.95,23614.09,24354.2
5/25/2020,HKD,HONGKONG DOLLAR,2928.54,2958.12,3050.83
5/25/2020,CNY,YUAN RENMINBI,3198.25,3230.56,3332.31
5/25/2020,DKK,DANISH KRONE,-,3342.52,3468.03
5/25/2020,INR,INDIAN RUPEE,-,306.05,318.05
5/25/2020,KRW,KOREAN WON,16.23,18.03,19.76
5/25/2020,KWD,KUWAITI DINAR,-,75246.08,78198.25
5/25/2020,MYR,MALAYSIAN RINGGIT,-,5287.64,5399.1
5/25/2020,NOK,NORWEGIAN KRONER,-,2281.23,2376.39
5/25/2020,RUB,RUSSIAN RUBLE,-,326.29,363.58
5/25/2020,SAR,SAUDI RIAL,-,6185.9,6428.59
5/25/2020,SEK,SWEDISH KRONA,-,2360.86,2459.34
5/26/2020,USD,US DOLLAR,23200,23230,23410
5/26/2020,EUR,EURO,24801.52,25052.04,26066.29
5/26/2020,GBP,POUND STERLING,27745.15,28025.4,28903.75
5/26/2020,JPY,YEN,209,211.11,219.65
5/26/2020,AUD,AUSTRALIAN DOLLAR,14911.37,15061.99,15534.05
5/26/2020,SGD,SINGAPORE DOLLAR,15983.04,16144.48,16650.46
5/26/2020,THB,THAILAND BAHT,645.62,717.35,744.29
5/26/2020,CAD,CANADIAN DOLLAR,16288.77,16453.3,16968.96
5/26/2020,CHF,SWISS FRANC,23424.55,23661.16,24402.72
5/26/2020,HKD,HONGKONG DOLLAR,2932.56,2962.18,3055.02
5/26/2020,CNY,YUAN RENMINBI,3203.87,3236.23,3338.16
5/26/2020,DKK,DANISH KRONE,-,3351.8,3477.66
5/26/2020,INR,INDIAN RUPEE,-,307.23,319.28
5/26/2020,KRW,KOREAN WON,16.3,18.11,19.85
5/26/2020,KWD,KUWAITI DINAR,-,75310.69,78265.35
5/26/2020,MYR,MALAYSIAN RINGGIT,-,5292.18,5403.73
5/26/2020,NOK,NORWEGIAN KRONER,-,2274.08,2368.93
5/26/2020,RUB,RUSSIAN RUBLE,-,325.45,362.64
5/26/2020,SAR,SAUDI RIAL,-,6190.39,6433.25
5/26/2020,SEK,SWEDISH KRONA,-,2366.12,2464.81
5/27/2020,USD,US DOLLAR,23200,23230,23410
5/27/2020,EUR,EURO,24933.36,25185.21,26204.85
5/27/2020,GBP,POUND STERLING,27997.46,28280.26,29166.59
5/27/2020,JPY,YEN,209.69,211.81,220.39
5/27/2020,AUD,AUSTRALIAN DOLLAR,15093.21,15245.67,15723.49
5/27/2020,SGD,SINGAPORE DOLLAR,16039.41,16201.42,16709.19
5/27/2020,THB,THAILAND BAHT,646.43,718.25,745.22
5/27/2020,CAD,CANADIAN DOLLAR,16478.85,16645.3,17166.98
5/27/2020,CHF,SWISS FRANC,23545.84,23783.68,24529.08
5/27/2020,HKD,HONGKONG DOLLAR,2932.83,2962.45,3055.3
5/27/2020,CNY,YUAN RENMINBI,3202.75,3235.1,3337
5/27/2020,DKK,DANISH KRONE,-,3368.67,3495.16
5/27/2020,INR,INDIAN RUPEE,-,308.4,320.5
5/27/2020,KRW,KOREAN WON,16.35,18.17,19.91
5/27/2020,KWD,KUWAITI DINAR,-,75310.69,78265.35
5/27/2020,MYR,MALAYSIAN RINGGIT,-,5311.67,5423.63
5/27/2020,NOK,NORWEGIAN KRONER,-,2308.21,2404.49
5/27/2020,RUB,RUSSIAN RUBLE,-,329.24,366.87
5/27/2020,SAR,SAUDI RIAL,-,6192.86,6435.82
5/27/2020,SEK,SWEDISH KRONA,-,2372.43,2471.39
5/28/2020,USD,US DOLLAR,23180,23210,23390
5/28/2020,EUR,EURO,25018.71,25271.42,26294.58
5/28/2020,GBP,POUND STERLING,27857.61,28139,29020.93
5/28/2020,JPY,YEN,208.8,210.91,219.45
5/28/2020,AUD,AUSTRALIAN DOLLAR,15034.84,15186.71,15662.69
5/28/2020,SGD,SINGAPORE DOLLAR,16014.35,16176.11,16683.1
5/28/2020,THB,THAILAND BAHT,646.07,717.86,744.82
5/28/2020,CAD,CANADIAN DOLLAR,16520.98,16687.86,17210.89
5/28/2020,CHF,SWISS FRANC,23460.04,23697.01,24439.71
5/28/2020,HKD,HONGKONG DOLLAR,2930.08,2959.68,3052.44
5/28/2020,CNY,YUAN RENMINBI,3185.35,3217.53,3318.88
5/28/2020,DKK,DANISH KRONE,-,3380.95,3507.9
5/28/2020,INR,INDIAN RUPEE,-,306.68,318.72
5/28/2020,KRW,KOREAN WON,16.29,18.1,19.83
5/28/2020,KWD,KUWAITI DINAR,-,75392.52,78350.44
5/28/2020,MYR,MALAYSIAN RINGGIT,-,5299.79,5411.5
5/28/2020,NOK,NORWEGIAN KRONER,-,2318.67,2415.38
5/28/2020,RUB,RUSSIAN RUBLE,-,328.14,365.64
5/28/2020,SAR,SAUDI RIAL,-,6188.37,6431.16
5/28/2020,SEK,SWEDISH KRONA,-,2382.32,2481.69
5/29/2020,USD,US DOLLAR,23160,23190,23370
5/29/2020,EUR,EURO,25156.07,25410.17,26438.96
5/29/2020,GBP,POUND STERLING,27967.57,28250.07,29135.5
5/29/2020,JPY,YEN,209.53,211.65,220.22
5/29/2020,AUD,AUSTRALIAN DOLLAR,15055.97,15208.05,15684.71
5/29/2020,SGD,SINGAPORE DOLLAR,16052.65,16214.8,16723.01
5/29/2020,THB,THAILAND BAHT,646.33,718.14,745.11
5/29/2020,CAD,CANADIAN DOLLAR,16479.23,16645.69,17167.41
5/29/2020,CHF,SWISS FRANC,23573.79,23811.91,24558.24
5/29/2020,HKD,HONGKONG DOLLAR,2927.68,2957.25,3049.94
5/29/2020,CNY,YUAN RENMINBI,3189.12,3221.33,3322.8
5/29/2020,DKK,DANISH KRONE,-,3399.8,3527.46
5/29/2020,INR,INDIAN RUPEE,-,306.86,318.9
5/29/2020,KRW,KOREAN WON,16.27,18.08,19.81
5/29/2020,KWD,KUWAITI DINAR,-,75254.55,78207.11
5/29/2020,MYR,MALAYSIAN RINGGIT,-,5301.34,5413.08
5/29/2020,NOK,NORWEGIAN KRONER,-,2336.99,2434.47
5/29/2020,RUB,RUSSIAN RUBLE,-,329.32,366.96
5/29/2020,SAR,SAUDI RIAL,-,6183.05,6425.64
5/29/2020,SEK,SWEDISH KRONA,-,2400.89,2501.03
5/30/2020,USD,US DOLLAR,23160,23190,23370
5/30/2020,EUR,EURO,25156.07,25410.17,26438.96
5/30/2020,GBP,POUND STERLING,27967.57,28250.07,29135.5
5/30/2020,JPY,YEN,209.53,211.65,220.22
5/30/2020,AUD,AUSTRALIAN DOLLAR,15055.97,15208.05,15684.71
5/30/2020,SGD,SINGAPORE DOLLAR,16052.65,16214.8,16723.01
5/30/2020,THB,THAILAND BAHT,646.33,718.14,745.11
5/30/2020,CAD,CANADIAN DOLLAR,16479.23,16645.69,17167.41
5/30/2020,CHF,SWISS FRANC,23573.79,23811.91,24558.24
5/30/2020,HKD,HONGKONG DOLLAR,2927.68,2957.25,3049.94
5/30/2020,CNY,YUAN RENMINBI,3189.12,3221.33,3322.8
5/30/2020,DKK,DANISH KRONE,-,3399.8,3527.46
5/30/2020,INR,INDIAN RUPEE,-,306.86,318.9
5/30/2020,KRW,KOREAN WON,16.27,18.08,19.81
5/30/2020,KWD,KUWAITI DINAR,-,75254.55,78207.11
5/30/2020,MYR,MALAYSIAN RINGGIT,-,5301.34,5413.08
5/30/2020,NOK,NORWEGIAN KRONER,-,2336.99,2434.47
5/30/2020,RUB,RUSSIAN RUBLE,-,329.32,366.96
5/30/2020,SAR,SAUDI RIAL,-,6183.05,6425.64
5/30/2020,SEK,SWEDISH KRONA,-,2400.89,2501.03
5/31/2020,USD,US DOLLAR,23160,23190,23370
5/31/2020,EUR,EURO,25156.07,25410.17,26438.96
5/31/2020,GBP,POUND STERLING,27967.57,28250.07,29135.5
5/31/2020,JPY,YEN,209.53,211.65,220.22
5/31/2020,AUD,AUSTRALIAN DOLLAR,15055.97,15208.05,15684.71
5/31/2020,SGD,SINGAPORE DOLLAR,16052.65,16214.8,16723.01
5/31/2020,THB,THAILAND BAHT,646.33,718.14,745.11
5/31/2020,CAD,CANADIAN DOLLAR,16479.23,16645.69,17167.41
5/31/2020,CHF,SWISS FRANC,23573.79,23811.91,24558.24
5/31/2020,HKD,HONGKONG DOLLAR,2927.68,2957.25,3049.94
5/31/2020,CNY,YUAN RENMINBI,3189.12,3221.33,3322.8
5/31/2020,DKK,DANISH KRONE,-,3399.8,3527.46
5/31/2020,INR,INDIAN RUPEE,-,306.86,318.9
5/31/2020,KRW,KOREAN WON,16.27,18.08,19.81
5/31/2020,KWD,KUWAITI DINAR,-,75254.55,78207.11
5/31/2020,MYR,MALAYSIAN RINGGIT,-,5301.34,5413.08
5/31/2020,NOK,NORWEGIAN KRONER,-,2336.99,2434.47
5/31/2020,RUB,RUSSIAN RUBLE,-,329.32,366.96
5/31/2020,SAR,SAUDI RIAL,-,6183.05,6425.64
5/31/2020,SEK,SWEDISH KRONA,-,2400.89,2501.03
6/1/2020,USD,US DOLLAR,23140,23170,23350
6/1/2020,EUR,EURO,25241,25495.96,26528.25
6/1/2020,GBP,POUND STERLING,28129.44,28413.58,29304.16
6/1/2020,JPY,YEN,208.77,210.88,219.41
6/1/2020,AUD,AUSTRALIAN DOLLAR,15247.08,15401.09,15883.81
6/1/2020,SGD,SINGAPORE DOLLAR,16109.5,16272.22,16782.24
6/1/2020,THB,THAILAND BAHT,647.6,719.56,746.58
6/1/2020,CAD,CANADIAN DOLLAR,16540.73,16707.81,17231.48
6/1/2020,CHF,SWISS FRANC,23619.77,23858.35,24606.15
6/1/2020,HKD,HONGKONG DOLLAR,2925.2,2954.75,3047.36
6/1/2020,CNY,YUAN RENMINBI,3202.99,3235.34,3337.25
6/1/2020,DKK,DANISH KRONE,-,3411.64,3539.76
6/1/2020,INR,INDIAN RUPEE,-,307.96,320.05
6/1/2020,KRW,KOREAN WON,16.39,18.21,19.95
6/1/2020,KWD,KUWAITI DINAR,-,75336.34,78292.17
6/1/2020,MYR,MALAYSIAN RINGGIT,-,5322.5,5434.69
6/1/2020,NOK,NORWEGIAN KRONER,-,2360.32,2458.78
6/1/2020,RUB,RUSSIAN RUBLE,-,331.31,369.18
6/1/2020,SAR,SAUDI RIAL,-,6181.86,6424.4
6/1/2020,SEK,SWEDISH KRONA,-,2429.74,2531.09
6/2/2020,USD,US DOLLAR,23140,23170,23350
6/2/2020,EUR,EURO,25227.4,25482.22,26513.95
6/2/2020,GBP,POUND STERLING,28353.9,28640.3,29537.98
6/2/2020,JPY,YEN,208.98,211.09,219.64
6/2/2020,AUD,AUSTRALIAN DOLLAR,15394.45,15549.95,16037.33
6/2/2020,SGD,SINGAPORE DOLLAR,16122.1,16284.95,16795.37
6/2/2020,THB,THAILAND BAHT,649.45,721.61,748.71
6/2/2020,CAD,CANADIAN DOLLAR,16733.57,16902.6,17432.38
6/2/2020,CHF,SWISS FRANC,23602.56,23840.97,24588.22
6/2/2020,HKD,HONGKONG DOLLAR,2925.89,2955.44,3048.07
6/2/2020,CNY,YUAN RENMINBI,3198.9,3231.21,3332.99
6/2/2020,DKK,DANISH KRONE,-,3409.3,3537.32
6/2/2020,INR,INDIAN RUPEE,-,307.36,319.42
6/2/2020,KRW,KOREAN WON,16.44,18.27,20.02
6/2/2020,KWD,KUWAITI DINAR,-,75311.89,78266.76
6/2/2020,MYR,MALAYSIAN RINGGIT,-,5365.92,5479.03
6/2/2020,NOK,NORWEGIAN KRONER,-,2368.96,2467.77
6/2/2020,RUB,RUSSIAN RUBLE,-,336.69,375.17
6/2/2020,SAR,SAUDI RIAL,-,6181.86,6424.4
6/2/2020,SEK,SWEDISH KRONA,-,2434.8,2536.36
6/3/2020,USD,US DOLLAR,23140,23170,23350
6/3/2020,EUR,EURO,25397.44,25653.98,26692.66
6/3/2020,GBP,POUND STERLING,28528.47,28816.64,29719.85
6/3/2020,JPY,YEN,206.96,209.05,217.52
6/3/2020,AUD,AUSTRALIAN DOLLAR,15727.73,15886.6,16384.53
6/3/2020,SGD,SINGAPORE DOLLAR,16237.53,16401.55,16915.63
6/3/2020,THB,THAILAND BAHT,652.12,724.58,751.79
6/3/2020,CAD,CANADIAN DOLLAR,16793.05,16962.68,17494.35
6/3/2020,CHF,SWISS FRANC,23595.19,23833.53,24580.55
6/3/2020,HKD,HONGKONG DOLLAR,2925.95,2955.51,3048.15
6/3/2020,CNY,YUAN RENMINBI,3205.24,3237.62,3339.6
6/3/2020,DKK,DANISH KRONE,-,3432.05,3560.93
6/3/2020,INR,INDIAN RUPEE,-,309.11,321.24
6/3/2020,KRW,KOREAN WON,16.52,18.36,20.12
6/3/2020,KWD,KUWAITI DINAR,-,75311.89,78266.76
6/3/2020,MYR,MALAYSIAN RINGGIT,-,5407.52,5521.51
6/3/2020,NOK,NORWEGIAN KRONER,-,2402.34,2502.55
6/3/2020,RUB,RUSSIAN RUBLE,-,339.11,377.87
6/3/2020,SAR,SAUDI RIAL,-,6183.5,6426.11
6/3/2020,SEK,SWEDISH KRONA,-,2453.83,2556.18
6/4/2020,USD,US DOLLAR,23140,23170,23350
6/4/2020,EUR,EURO,25435.98,25692.91,26733.17
6/4/2020,GBP,POUND STERLING,28410.58,28697.56,29597.03
6/4/2020,JPY,YEN,206.52,208.61,217.06
6/4/2020,AUD,AUSTRALIAN DOLLAR,15630.24,15788.12,16282.97
6/4/2020,SGD,SINGAPORE DOLLAR,16208.52,16372.24,16885.4
6/4/2020,THB,THAILAND BAHT,650.27,722.52,749.65
6/4/2020,CAD,CANADIAN DOLLAR,16780.63,16950.13,17481.4
6/4/2020,CHF,SWISS FRANC,23575.57,23813.71,24560.11
6/4/2020,HKD,HONGKONG DOLLAR,2926.03,2955.59,3048.23
6/4/2020,CNY,YUAN RENMINBI,3204.61,3236.98,3338.94
6/4/2020,DKK,DANISH KRONE,-,3437.32,3566.39
6/4/2020,INR,INDIAN RUPEE,-,307.92,320.01
6/4/2020,KRW,KOREAN WON,16.52,18.36,20.11
6/4/2020,KWD,KUWAITI DINAR,-,75311.89,78266.76
6/4/2020,MYR,MALAYSIAN RINGGIT,-,5399.91,5513.73
6/4/2020,NOK,NORWEGIAN KRONER,-,2405.48,2505.82
6/4/2020,RUB,RUSSIAN RUBLE,-,340.05,378.91
6/4/2020,SAR,SAUDI RIAL,-,6181.86,6424.4
6/4/2020,SEK,SWEDISH KRONA,-,2448.72,2550.86
6/5/2020,USD,US DOLLAR,23130,23160,23340
6/5/2020,EUR,EURO,25737.78,25997.76,27050.38
6/5/2020,GBP,POUND STERLING,28690.7,28980.51,29888.87
6/5/2020,JPY,YEN,205.45,207.53,215.93
6/5/2020,AUD,AUSTRALIAN DOLLAR,15868.27,16028.56,16530.95
6/5/2020,SGD,SINGAPORE DOLLAR,16291.21,16455.77,16971.55
6/5/2020,THB,THAILAND BAHT,652.67,725.19,752.43
6/5/2020,CAD,CANADIAN DOLLAR,16825.7,16995.66,17528.36
6/5/2020,CHF,SWISS FRANC,23710.87,23950.37,24701.06
6/5/2020,HKD,HONGKONG DOLLAR,2924.89,2954.43,3047.03
6/5/2020,CNY,YUAN RENMINBI,3215.4,3247.88,3350.18
6/5/2020,DKK,DANISH KRONE,-,3478.19,3608.8
6/5/2020,INR,INDIAN RUPEE,-,307.26,319.32
6/5/2020,KRW,KOREAN WON,16.66,18.51,20.28
6/5/2020,KWD,KUWAITI DINAR,-,75303.94,78258.53
6/5/2020,MYR,MALAYSIAN RINGGIT,-,5405.19,5519.13
6/5/2020,NOK,NORWEGIAN KRONER,-,2453.2,2555.52
6/5/2020,RUB,RUSSIAN RUBLE,-,337.75,376.36
6/5/2020,SAR,SAUDI RIAL,-,6179.2,6421.64
6/5/2020,SEK,SWEDISH KRONA,-,2490.33,2594.21
6/6/2020,USD,US DOLLAR,23130,23160,23340
6/6/2020,EUR,EURO,25737.78,25997.76,27050.38
6/6/2020,GBP,POUND STERLING,28690.7,28980.51,29888.87
6/6/2020,JPY,YEN,205.45,207.53,215.93
6/6/2020,AUD,AUSTRALIAN DOLLAR,15868.27,16028.56,16530.95
6/6/2020,SGD,SINGAPORE DOLLAR,16291.21,16455.77,16971.55
6/6/2020,THB,THAILAND BAHT,652.67,725.19,752.43
6/6/2020,CAD,CANADIAN DOLLAR,16825.7,16995.66,17528.36
6/6/2020,CHF,SWISS FRANC,23710.87,23950.37,24701.06
6/6/2020,HKD,HONGKONG DOLLAR,2924.89,2954.43,3047.03
6/6/2020,CNY,YUAN RENMINBI,3215.4,3247.88,3350.18
6/6/2020,DKK,DANISH KRONE,-,3478.19,3608.8
6/6/2020,INR,INDIAN RUPEE,-,307.26,319.32
6/6/2020,KRW,KOREAN WON,16.66,18.51,20.28
6/6/2020,KWD,KUWAITI DINAR,-,75303.94,78258.53
6/6/2020,MYR,MALAYSIAN RINGGIT,-,5405.19,5519.13
6/6/2020,NOK,NORWEGIAN KRONER,-,2453.2,2555.52
6/6/2020,RUB,RUSSIAN RUBLE,-,337.75,376.36
6/6/2020,SAR,SAUDI RIAL,-,6179.2,6421.64
6/6/2020,SEK,SWEDISH KRONA,-,2490.33,2594.21
6/7/2020,USD,US DOLLAR,23130,23160,23340
6/7/2020,EUR,EURO,25737.78,25997.76,27050.38
6/7/2020,GBP,POUND STERLING,28690.7,28980.51,29888.87
6/7/2020,JPY,YEN,205.45,207.53,215.93
6/7/2020,AUD,AUSTRALIAN DOLLAR,15868.27,16028.56,16530.95
6/7/2020,SGD,SINGAPORE DOLLAR,16291.21,16455.77,16971.55
6/7/2020,THB,THAILAND BAHT,652.67,725.19,752.43
6/7/2020,CAD,CANADIAN DOLLAR,16825.7,16995.66,17528.36
6/7/2020,CHF,SWISS FRANC,23710.87,23950.37,24701.06
6/7/2020,HKD,HONGKONG DOLLAR,2924.89,2954.43,3047.03
6/7/2020,CNY,YUAN RENMINBI,3215.4,3247.88,3350.18
6/7/2020,DKK,DANISH KRONE,-,3478.19,3608.8
6/7/2020,INR,INDIAN RUPEE,-,307.26,319.32
6/7/2020,KRW,KOREAN WON,16.66,18.51,20.28
6/7/2020,KWD,KUWAITI DINAR,-,75303.94,78258.53
6/7/2020,MYR,MALAYSIAN RINGGIT,-,5405.19,5519.13
6/7/2020,NOK,NORWEGIAN KRONER,-,2453.2,2555.52
6/7/2020,RUB,RUSSIAN RUBLE,-,337.75,376.36
6/7/2020,SAR,SAUDI RIAL,-,6179.2,6421.64
6/7/2020,SEK,SWEDISH KRONA,-,2490.33,2594.21
6/8/2020,USD,US DOLLAR,23110,23140,23320
6/8/2020,EUR,EURO,25591.1,25849.6,26896.23
6/8/2020,GBP,POUND STERLING,28752.06,29042.48,29952.8
6/8/2020,JPY,YEN,205.05,207.12,215.51
6/8/2020,AUD,AUSTRALIAN DOLLAR,15843.3,16003.33,16504.94
6/8/2020,SGD,SINGAPORE DOLLAR,16284.21,16448.7,16964.27
6/8/2020,THB,THAILAND BAHT,653.15,725.72,752.97
6/8/2020,CAD,CANADIAN DOLLAR,16905.34,17076.1,17611.34
6/8/2020,CHF,SWISS FRANC,23540.25,23778.03,24523.34
6/8/2020,HKD,HONGKONG DOLLAR,2922.37,2951.89,3044.41
6/8/2020,CNY,YUAN RENMINBI,3218.67,3251.18,3353.6
6/8/2020,DKK,DANISH KRONE,-,3458.17,3588.04
6/8/2020,INR,INDIAN RUPEE,-,306.89,318.93
6/8/2020,KRW,KOREAN WON,16.73,18.59,20.37
